Date,Home,Score,Away,Attendance,Venue,Result,W_Home,D_Home,L_Home,Pts_Home,Poss_Home,MP_Home,Gls_Home,Ast_Home,CrdR_Home,GlsPer90_Home,AstPer90_Home,Sh_Home,SoT_Home,SoT%_Home,Sh/90_Home,SoT/90_Home,G/Sh_Home,G/SoT_Home,GA_Home,GA90_Home,SoTA_Home,Saves_Home,Save%_Home,CS_Home,CS%_Home,W_Away,D_Away,L_Away,Pts_Away,Poss_Away,MP_Away,Gls_Away,Ast_Away,CrdR_Away,GlsPer90_Away,AstPer90_Away,Sh_Away,SoT_Away,SoT%_Away,Sh/90_Away,SoT/90_Away,G/Sh_Away,G/SoT_Away,GA_Away,GA90_Away,SoTA_Away,Saves_Away,Save%_Away,CS_Away,CS%_Away,MP_1_Home,Min_1_Home,MP_2_Home,Min_2_Home,Gls_2_Home,Ast_2_Home,GlsPer90_2_Home,AstPer90_2_Home,MP_3_Home,Min_3_Home,Gls_3_Home,Ast_3_Home,GlsPer90_3_Home,AstPer90_3_Home,MP_4_Home,Min_4_Home,Gls_4_Home,Ast_4_Home,GlsPer90_4_Home,AstPer90_4_Home,MP_5_Home,Min_5_Home,Gls_5_Home,Ast_5_Home,GlsPer90_5_Home,AstPer90_5_Home,MP_6_Home,Min_6_Home,Gls_6_Home,Ast_6_Home,GlsPer90_6_Home,AstPer90_6_Home,MP_7_Home,Min_7_Home,Gls_7_Home,Ast_7_Home,GlsPer90_7_Home,AstPer90_7_Home,MP_8_Home,Min_8_Home,Gls_8_Home,Ast_8_Home,GlsPer90_8_Home,AstPer90_8_Home,MP_9_Home,Min_9_Home,Gls_9_Home,Ast_9_Home,GlsPer90_9_Home,AstPer90_9_Home,MP_10_Home,Min_10_Home,Gls_10_Home,Ast_10_Home,GlsPer90_10_Home,AstPer90_10_Home,MP_11_Home,Min_11_Home,Gls_11_Home,Ast_11_Home,GlsPer90_11_Home,AstPer90_11_Home,MP_1_Away,Min_1_Away,MP_2_Away,Min_2_Away,Gls_2_Away,Ast_2_Away,GlsPer90_2_Away,AstPer90_2_Away,MP_3_Away,Min_3_Away,Gls_3_Away,Ast_3_Away,GlsPer90_3_Away,AstPer90_3_Away,MP_4_Away,Min_4_Away,Gls_4_Away,Ast_4_Away,GlsPer90_4_Away,AstPer90_4_Away,MP_5_Away,Min_5_Away,Gls_5_Away,Ast_5_Away,GlsPer90_5_Away,AstPer90_5_Away,MP_6_Away,Min_6_Away,Gls_6_Away,Ast_6_Away,GlsPer90_6_Away,AstPer90_6_Away,MP_7_Away,Min_7_Away,Gls_7_Away,Ast_7_Away,GlsPer90_7_Away,AstPer90_7_Away,MP_8_Away,Min_8_Away,Gls_8_Away,Ast_8_Away,GlsPer90_8_Away,AstPer90_8_Away,MP_9_Away,Min_9_Away,Gls_9_Away,Ast_9_Away,GlsPer90_9_Away,AstPer90_9_Away,MP_10_Away,Min_10_Away,Gls_10_Away,Ast_10_Away,GlsPer90_10_Away,AstPer90_10_Away,MP_11_Away,Min_11_Away,Gls_11_Away,Ast_11_Away,GlsPer90_11_Away,AstPer90_11_Away
2020-06-22,Manchester City,5 - 0,Burnley,,Etihad Stadium,W,26,3,9,81,66.9,38,100,69,4,2.63,1.82,730,246,33.7,19.21,6.47,0.13,0.38,35,0.92,107,73,.701,17,44.7,15,9,14,54,41.4,38,41,30,0,1.08,0.79,384,124,32.3,10.11,3.26,0.10,0.31,50,1.32,159,112,.711,15,39.5,35,3071,19,1276,0,0,0.00,0.00,30,2397,0,1,0.00,0.04,17,1208,0,0,0.00,0.00,24,1715,2,0,0.10,0.00,35,2486,3,2,0.11,0.07,27,1826,6,10,0.30,0.49,24,1452,16,3,0.99,0.19,34,2030,6,7,0.27,0.31,33,1944,11,9,0.51,0.42,23,901,5,2,0.50,0.20,38,3420,17,1530,0,1,0.00,0.06,24,1945,0,1,0.00,0.05,38,3420,2,2,0.05,0.05,32,2880,1,1,0.03,0.03,30,2613,0,0,0.00,0.00,10,805,0,0,0.00,0.00,38,3338,2,6,0.05,0.16,35,3150,2,6,0.06,0.17,36,2016,8,1,0.36,0.04,19,819,2,1,0.22,0.11
2020-06-23,Leicester City,0 - 0,Brighton,,King Power Stadium,D,18,8,12,62,57.6,38,65,48,3,1.71,1.26,533,181,34.0,14.03,4.76,0.11,0.33,41,1.08,126,95,.738,13,34.2,9,14,15,41,52.2,38,35,24,2,0.92,0.63,456,137,30.0,12.00,3.61,0.07,0.25,54,1.42,164,114,.683,9,23.7,38,3420,13,1012,0,1,0.00,0.09,27,2373,3,3,0.11,0.11,34,3036,1,1,0.03,0.03,38,3383,1,1,0.03,0.03,21,622,2,3,0.29,0.43,31,2624,6,3,0.21,0.10,7,291,0,0,0.00,0.00,32,2674,2,1,0.07,0.03,35,3033,23,5,0.68,0.15,20,960,5,3,0.47,0.28,38,3420,8,588,0,1,0.00,0.15,36,3230,3,3,0.08,0.08,31,2668,3,1,0.10,0.03,34,2880,0,0,0.00,0.00,33,2530,0,1,0.00,0.04,22,1259,1,0,0.07,0.00,9,352,0,0,0.00,0.00,31,2085,2,2,0.09,0.09,37,2766,10,3,0.33,0.10,24,1258,3,1,0.21,0.07
2020-06-23,Tottenham,2 - 0,West Ham,,Tottenham Hotspur Stadium,W,16,11,11,59,52.2,38,56,39,3,1.47,1.03,439,155,35.3,11.55,4.08,0.12,0.34,47,1.24,172,130,.756,8,21.1,10,9,19,39,44.0,38,49,36,1,1.29,0.95,414,157,37.9,10.89,4.13,0.11,0.29,62,1.63,178,124,.680,7,18.4,21,1807,29,2431,0,0,0.00,0.00,19,1344,0,2,0.00,0.13,33,2700,1,5,0.03,0.17,18,1431,0,0,0.00,0.00,29,2452,2,1,0.07,0.04,28,1492,0,2,0.00,0.12,25,1847,8,4,0.39,0.19,30,2476,11,10,0.40,0.36,29,2587,18,2,0.63,0.07,35,2242,4,4,0.16,0.16,25,2117,31,2727,3,0,0.10,0.00,17,1177,1,0,0.08,0.00,32,2766,3,1,0.10,0.03,27,2237,0,3,0.00,0.12,33,2674,4,3,0.13,0.10,36,2172,2,5,0.08,0.21,13,1040,3,0,0.26,0.00,38,3420,1,3,0.03,0.08,13,917,1,4,0.10,0.39,24,1768,10,3,0.51,0.15
2020-06-24,Manchester Utd,3 - 0,Sheffield Utd,,Old Trafford,W,18,12,8,66,56.2,38,65,43,0,1.71,1.13,528,200,37.9,13.89,5.26,0.10,0.28,36,0.95,125,92,.736,13,34.2,14,12,12,54,43.1,38,36,25,2,0.95,0.66,353,109,30.9,9.29,2.87,0.10,0.32,39,1.03,141,103,.730,13,34.2,38,3420,35,3092,1,0,0.03,0.00,38,3420,1,1,0.03,0.03,24,1733,0,0,0.00,0.00,35,3070,0,4,0.00,0.12,16,1204,1,3,0.07,0.22,14,1186,8,7,0.61,0.53,21,1581,0,2,0.00,0.11,32,2624,17,6,0.58,0.21,31,2643,17,7,0.58,0.24,31,1320,10,1,0.68,0.07,2,180,38,3420,2,3,0.05,0.08,38,3345,2,4,0.05,0.11,38,3242,0,1,0.00,0.03,6,244,0,0,0.00,0.00,6,504,0,0,0.00,0.00,30,2516,5,2,0.18,0.07,34,2458,5,3,0.18,0.11,38,3090,1,1,0.03,0.03,28,1815,2,2,0.10,0.10,30,1240,6,4,0.44,0.29
2020-06-24,Newcastle Utd,1 - 1,Aston Villa,,St. James' Park,D,11,11,16,44,38.6,38,38,29,3,1.00,0.76,397,127,32.0,10.45,3.34,0.10,0.30,58,1.53,190,134,.705,11,28.9,9,8,21,35,43.9,38,40,32,1,1.05,0.84,453,146,32.2,11.92,3.84,0.09,0.27,67,1.76,175,113,.646,7,18.4,38,3420,24,2076,1,0,0.04,0.00,18,1315,2,1,0.14,0.07,32,2620,2,2,0.07,0.07,21,1599,0,1,0.00,0.06,11,863,0,0,0.00,0.00,26,2119,6,2,0.25,0.08,26,1863,3,4,0.14,0.19,29,2223,1,2,0.04,0.08,36,3021,4,2,0.12,0.06,38,2683,2,2,0.07,0.07,7,539,25,2039,1,2,0.04,0.09,28,2291,1,2,0.04,0.08,18,1545,1,0,0.06,0.00,33,2902,2,2,0.06,0.06,36,2612,3,2,0.10,0.07,28,2312,3,3,0.12,0.12,36,3233,8,6,0.22,0.17,34,1950,6,1,0.28,0.05,14,943,1,0,0.10,0.00,34,2051,4,4,0.18,0.18
2020-06-24,Norwich City,0 - 1,Everton,,Carrow Road,L,5,6,27,21,49.3,38,25,18,3,0.66,0.47,409,124,30.3,10.76,3.26,0.06,0.19,75,1.97,201,129,.647,5,13.2,13,10,15,49,49.2,38,42,32,3,1.11,0.84,465,155,33.3,12.24,4.08,0.09,0.26,56,1.47,145,95,.634,9,23.7,36,3240,36,3240,0,1,0.00,0.03,30,2644,0,0,0.00,0.00,28,2304,1,0,0.04,0.00,7,585,0,0,0.00,0.00,37,2968,1,1,0.03,0.03,10,724,0,0,0.00,0.00,30,2338,1,1,0.04,0.04,12,695,0,0,0.00,0.00,26,1384,1,2,0.07,0.13,21,647,1,0,0.14,0.00,38,3420,27,2054,0,3,0.00,0.13,31,2559,2,0,0.07,0.00,35,3030,0,7,0.00,0.21,27,1839,0,1,0.00,0.05,25,1596,1,0,0.06,0.00,27,1280,3,2,0.21,0.14,19,1458,0,1,0.00,0.06,30,2027,1,0,0.04,0.00,36,3070,13,3,0.38,0.09,36,2626,13,1,0.45,0.03
2020-06-24,Wolves,1 - 0,Bournemouth,,Molineux Stadium,W,15,14,9,59,48.3,38,49,34,2,1.29,0.89,453,142,31.3,11.92,3.74,0.10,0.32,40,1.05,120,80,.675,13,34.2,9,7,22,34,43.8,38,38,24,3,1.00,0.63,384,116,30.2,10.11,3.05,0.09,0.29,65,1.71,182,122,.670,5,13.2,38,3420,36,2839,4,3,0.13,0.10,22,1979,0,1,0.00,0.05,38,3420,0,0,0.00,0.00,35,2887,2,2,0.06,0.06,33,2705,2,1,0.07,0.03,38,3056,2,2,0.06,0.06,38,3108,1,6,0.03,0.17,38,3236,17,6,0.47,0.17,34,2284,7,1,0.28,0.04,37,2605,4,9,0.14,0.31,37,3330,29,2428,1,0,0.04,0.00,29,2503,2,2,0.07,0.07,24,2055,0,1,0.00,0.04,19,1549,0,2,0.00,0.12,33,2703,1,2,0.03,0.07,27,1352,0,0,0.00,0.00,15,712,3,0,0.38,0.00,9,506,1,0,0.18,0.00,34,2530,1,1,0.04,0.04,35,2908,8,1,0.25,0.03
2020-06-24,Liverpool,4 - 0,Crystal Palace,,Anfield,W,32,3,3,99,63.4,38,83,69,1,2.18,1.82,585,222,37.9,15.39,5.84,0.13,0.35,33,0.87,107,75,.701,15,39.5,11,10,17,43,44.5,38,29,20,2,0.76,0.53,372,116,31.2,9.79,3.05,0.07,0.22,50,1.32,169,120,.704,10,26.3,29,2543,38,3420,5,1,0.13,0.03,28,2004,0,0,0.00,0.00,36,3111,2,12,0.06,0.35,38,3175,4,13,0.11,0.37,28,2079,2,3,0.09,0.13,37,2935,4,0,0.12,0.00,30,2238,4,5,0.16,0.20,38,2988,9,8,0.27,0.24,35,2747,18,7,0.59,0.23,34,2876,19,10,0.59,0.31,3,270,29,2382,0,0,0.00,0.00,29,2507,3,2,0.11,0.07,14,931,0,0,0.00,0.00,25,2167,0,1,0.00,0.04,35,2528,1,1,0.04,0.04,24,1294,1,1,0.07,0.07,38,3280,4,3,0.11,0.08,37,3090,0,3,0.00,0.09,33,1680,0,0,0.00,0.00,37,3148,9,2,0.26,0.06
2020-06-25,Southampton,0 - 2,Arsenal,,St. Mary's Stadium,L,15,7,16,52,49.3,38,51,32,4,1.34,0.84,497,169,34.0,13.08,4.45,0.10,0.29,60,1.58,163,107,.650,9,23.7,14,14,10,56,54.0,38,56,35,5,1.47,0.92,401,144,35.9,10.55,3.79,0.13,0.37,48,1.26,189,143,.783,10,26.3,28,2520,28,2451,1,3,0.04,0.11,32,2742,1,1,0.03,0.03,34,3057,1,1,0.03,0.03,11,779,0,0,0.00,0.00,38,3420,5,3,0.13,0.08,30,1715,5,3,0.26,0.16,32,2762,4,4,0.13,0.13,33,2752,0,1,0.00,0.03,38,2804,22,2,0.71,0.06,21,665,3,2,0.41,0.27,9,771,15,1158,1,0,0.08,0.00,15,989,1,1,0.09,0.09,8,581,0,0,0.00,0.00,15,1207,0,1,0.00,0.07,26,1753,1,5,0.05,0.26,24,1692,0,2,0.00,0.11,31,2586,1,2,0.03,0.07,36,3136,22,3,0.63,0.09,31,2010,5,6,0.22,0.27,13,633,2,0,0.28,0.00
2020-06-25,Burnley,1 - 0,Watford,,Turf Moor,W,15,9,14,54,41.4,38,41,30,0,1.08,0.79,384,124,32.3,10.11,3.26,0.10,0.31,50,1.32,159,112,.711,15,39.5,8,10,20,34,42.5,38,35,21,3,0.92,0.55,410,114,27.8,10.79,3.00,0.07,0.25,64,1.68,166,109,.663,9,23.7,38,3420,17,1530,0,1,0.00,0.06,24,1945,0,1,0.00,0.05,38,3420,2,2,0.05,0.05,32,2880,1,1,0.03,0.03,30,2613,0,0,0.00,0.00,10,805,0,0,0.00,0.00,38,3338,2,6,0.05,0.16,35,3150,2,6,0.06,0.17,36,2016,8,1,0.36,0.04,19,819,2,1,0.22,0.11,38,3420,29,2361,2,0,0.08,0.00,26,1821,1,0,0.05,0.00,28,2237,0,0,0.00,0.00,27,2250,0,2,0.00,0.08,18,971,1,0,0.09,0.00,30,2252,1,1,0.04,0.04,30,2627,0,3,0.00,0.10,27,2225,10,2,0.40,0.08,18,822,2,0,0.22,0.00,28,2028,5,4,0.22,0.18
2020-06-25,Chelsea,2 - 1,Manchester City,,Stamford Bridge,W,20,6,12,66,60.7,38,69,46,0,1.82,1.21,619,210,33.9,16.29,5.53,0.10,0.30,54,1.42,115,65,.548,9,23.7,26,3,9,81,66.9,38,100,69,4,2.63,1.82,730,246,33.7,19.21,6.47,0.13,0.38,35,0.92,107,73,.701,17,44.7,33,2970,20,1710,2,0,0.11,0.00,18,1430,4,2,0.25,0.13,21,1751,0,0,0.00,0.00,36,3229,2,6,0.06,0.17,22,1732,3,0,0.16,0.00,21,1103,1,4,0.08,0.33,37,2867,7,5,0.22,0.16,36,2600,9,7,0.31,0.24,18,993,8,0,0.73,0.00,25,1722,9,4,0.47,0.21,35,3071,29,2392,1,4,0.04,0.15,15,1097,1,0,0.08,0.00,19,1492,0,2,0.00,0.12,30,2397,0,1,0.00,0.04,31,2020,2,1,0.09,0.04,35,2486,3,2,0.11,0.07,35,2791,13,20,0.42,0.64,33,2651,20,1,0.68,0.03,34,2030,6,7,0.27,0.31,33,1944,11,9,0.51,0.42
2020-06-27,Aston Villa,0 - 1,Wolves,,Villa Park,L,9,8,21,35,43.9,38,40,32,1,1.05,0.84,453,146,32.2,11.92,3.84,0.09,0.27,67,1.76,175,113,.646,7,18.4,15,14,9,59,48.3,38,49,34,2,1.29,0.89,453,142,31.3,11.92,3.74,0.10,0.32,40,1.05,120,80,.675,13,34.2,7,539,25,2039,1,2,0.04,0.09,28,2291,1,2,0.04,0.08,18,1545,1,0,0.06,0.00,33,2902,2,2,0.06,0.06,36,2612,3,2,0.10,0.07,29,1836,0,0,0.00,0.00,27,1534,3,5,0.18,0.29,36,3233,8,6,0.22,0.17,14,943,1,0,0.10,0.00,18,548,0,0,0.00,0.00,38,3420,36,2839,4,3,0.13,0.10,22,1979,0,1,0.00,0.05,38,3420,0,0,0.00,0.00,35,2887,2,2,0.06,0.06,33,2705,2,1,0.07,0.03,38,3056,2,2,0.06,0.06,38,3108,1,6,0.03,0.17,38,2795,4,0,0.13,0.00,38,3236,17,6,0.47,0.17,34,2284,7,1,0.28,0.04
2020-06-28,Watford,1 - 3,Southampton,,Vicarage Road Stadium,L,8,10,20,34,42.5,38,35,21,3,0.92,0.55,410,114,27.8,10.79,3.00,0.07,0.25,64,1.68,166,109,.663,9,23.7,15,7,16,52,49.3,38,51,32,4,1.34,0.84,497,169,34.0,13.08,4.45,0.10,0.29,60,1.58,163,107,.650,9,23.7,38,3420,29,2361,2,0,0.08,0.00,26,1821,1,0,0.05,0.00,29,2488,0,0,0.00,0.00,28,2237,0,0,0.00,0.00,37,3156,4,2,0.11,0.06,30,2252,1,1,0.04,0.04,30,2627,0,3,0.00,0.10,27,2225,10,2,0.40,0.08,28,2028,5,4,0.22,0.18,28,1648,3,0,0.16,0.00,28,2520,19,1497,1,0,0.06,0.00,32,2742,1,1,0.03,0.03,3,241,0,0,0.00,0.00,34,3057,1,1,0.03,0.03,30,1860,0,0,0.00,0.00,38,3420,5,3,0.13,0.08,32,2762,4,4,0.13,0.13,9,393,0,2,0.00,0.46,26,1395,2,2,0.13,0.13,38,2804,22,2,0.71,0.06
2020-06-29,Crystal Palace,0 - 1,Burnley,,Selhurst Park,L,11,10,17,43,44.5,38,29,20,2,0.76,0.53,372,116,31.2,9.79,3.05,0.07,0.22,50,1.32,169,120,.704,10,26.3,15,9,14,54,41.4,38,41,30,0,1.08,0.79,384,124,32.3,10.11,3.26,0.10,0.31,50,1.32,159,112,.711,15,39.5,35,3150,29,2382,0,0,0.00,0.00,29,2507,3,2,0.11,0.07,16,1266,0,1,0.00,0.07,25,2167,0,1,0.00,0.04,31,2513,3,1,0.11,0.04,35,2528,1,1,0.04,0.04,24,1294,1,1,0.07,0.07,38,3280,4,3,0.11,0.08,37,3090,0,3,0.00,0.09,37,3148,9,2,0.26,0.06,38,3420,24,1945,0,1,0.00,0.05,38,3420,2,2,0.05,0.05,32,2880,1,1,0.03,0.03,24,1878,0,4,0.00,0.19,21,1890,0,1,0.00,0.05,30,2613,0,0,0.00,0.00,10,805,0,0,0.00,0.00,38,3338,2,6,0.05,0.16,35,3150,2,6,0.06,0.17,19,819,2,1,0.22,0.11
2020-06-30,Brighton,0 - 3,Manchester Utd,,The American Express Community Stadium,L,9,14,15,41,52.2,38,35,24,2,0.92,0.63,456,137,30.0,12.00,3.61,0.07,0.25,54,1.42,164,114,.683,9,23.7,18,12,8,66,56.2,38,65,43,0,1.71,1.13,528,200,37.9,13.89,5.26,0.10,0.28,36,0.95,125,92,.736,13,34.2,38,3420,8,588,0,1,0.00,0.15,19,1238,1,0,0.07,0.00,36,3230,3,3,0.08,0.08,27,1896,0,1,0.00,0.05,34,2880,0,0,0.00,0.00,33,2530,0,1,0.00,0.04,22,1259,1,0,0.07,0.00,9,352,0,0,0.00,0.00,35,2829,1,2,0.03,0.06,24,1258,3,1,0.21,0.07,38,3420,35,3092,1,0,0.03,0.00,38,3420,1,1,0.03,0.03,24,1733,0,0,0.00,0.00,35,3070,0,4,0.00,0.12,16,1204,1,3,0.07,0.22,14,1186,8,7,0.61,0.53,21,1581,0,2,0.00,0.11,32,2624,17,6,0.58,0.21,31,2643,17,7,0.58,0.24,31,1320,10,1,0.68,0.07
2020-07-01,Everton,2 - 1,Leicester City,,Goodison Park,W,13,10,15,49,49.2,38,42,32,3,1.11,0.84,465,155,33.3,12.24,4.08,0.09,0.26,56,1.47,145,95,.634,9,23.7,18,8,12,62,57.6,38,65,48,3,1.71,1.26,533,181,34.0,14.03,4.76,0.11,0.33,41,1.08,126,95,.738,13,34.2,38,3420,27,2054,0,3,0.00,0.13,31,2559,2,0,0.07,0.00,35,3030,0,7,0.00,0.21,27,1839,0,1,0.00,0.05,35,2560,2,3,0.07,0.11,25,1596,1,0,0.06,0.00,19,1458,0,1,0.00,0.06,11,440,0,1,0.00,0.20,36,3070,13,3,0.38,0.09,36,2626,13,1,0.45,0.03,38,3420,13,1012,0,1,0.00,0.09,27,2373,3,3,0.11,0.11,34,3036,1,1,0.03,0.03,38,3383,1,1,0.03,0.03,37,2828,3,6,0.10,0.19,20,867,0,3,0.00,0.31,36,2083,6,8,0.26,0.35,32,2674,2,1,0.07,0.03,27,1134,1,2,0.08,0.16,35,3033,23,5,0.68,0.15
2020-07-01,Bournemouth,1 - 4,Newcastle Utd,,Vitality Stadium,L,9,7,22,34,43.8,38,38,24,3,1.00,0.63,384,116,30.2,10.11,3.05,0.09,0.29,65,1.71,182,122,.670,5,13.2,11,11,16,44,38.6,38,38,29,3,1.00,0.76,397,127,32.0,10.45,3.34,0.10,0.30,58,1.53,190,134,.705,11,28.9,37,3330,29,2428,1,0,0.04,0.00,29,2503,2,2,0.07,0.07,24,2055,0,1,0.00,0.04,8,639,0,0,0.00,0.00,33,2703,1,2,0.03,0.07,14,630,0,0,0.00,0.00,9,506,1,0,0.18,0.00,34,2530,1,1,0.04,0.04,26,2011,6,4,0.27,0.18,32,1651,3,1,0.16,0.05,38,3420,24,2076,1,0,0.04,0.00,17,1020,0,1,0.00,0.09,32,2620,2,2,0.07,0.07,21,1599,0,1,0.00,0.06,26,2119,6,2,0.25,0.08,26,1863,3,4,0.14,0.19,23,1378,1,1,0.07,0.07,12,751,0,0,0.00,0.00,38,2683,2,2,0.07,0.07,20,850,4,2,0.42,0.21
2020-07-01,Arsenal,4 - 0,Norwich City,,Emirates Stadium,W,14,14,10,56,54.0,38,56,35,5,1.47,0.92,401,144,35.9,10.55,3.79,0.13,0.37,48,1.26,189,143,.783,10,26.3,5,6,27,21,49.3,38,25,18,3,0.66,0.47,409,124,30.3,10.76,3.26,0.06,0.19,75,1.97,201,129,.647,5,13.2,9,771,15,1158,1,0,0.08,0.00,15,989,1,1,0.09,0.09,15,1207,0,1,0.00,0.07,33,2809,2,1,0.06,0.03,26,1701,0,2,0.00,0.11,24,1692,0,2,0.00,0.11,31,2586,1,2,0.03,0.07,30,1874,10,4,0.48,0.19,36,3136,22,3,0.63,0.09,17,631,1,0,0.14,0.00,36,3240,36,3240,0,1,0.00,0.03,30,2644,0,0,0.00,0.00,28,2304,1,0,0.04,0.00,16,1130,0,0,0.00,0.00,37,2968,1,1,0.03,0.03,30,2338,1,1,0.04,0.04,12,695,0,0,0.00,0.00,37,2489,6,2,0.22,0.07,36,2464,1,7,0.04,0.26,36,2886,11,3,0.34,0.09
2020-07-01,West Ham,3 - 2,Chelsea,,London Stadium,W,10,9,19,39,44.0,38,49,36,1,1.29,0.95,414,157,37.9,10.89,4.13,0.11,0.29,62,1.63,178,124,.680,7,18.4,20,6,12,66,60.7,38,69,46,0,1.82,1.21,619,210,33.9,16.29,5.53,0.10,0.30,54,1.42,115,65,.548,9,23.7,25,2117,31,2727,3,0,0.10,0.00,31,2786,2,0,0.06,0.00,32,2766,3,1,0.10,0.03,27,2237,0,3,0.00,0.12,24,1379,0,2,0.00,0.13,36,2172,2,5,0.08,0.21,13,1040,3,0,0.26,0.00,38,3420,1,3,0.03,0.08,13,917,1,4,0.10,0.39,24,1768,10,3,0.51,0.15,33,2970,20,1710,2,0,0.11,0.00,18,1430,4,2,0.25,0.13,21,1751,0,0,0.00,0.00,36,3229,2,6,0.06,0.17,22,1732,3,0,0.16,0.00,21,1103,1,4,0.08,0.33,31,2073,1,3,0.04,0.13,34,2215,15,3,0.61,0.12,36,2600,9,7,0.31,0.24,25,1722,9,4,0.47,0.21
2020-07-02,Sheffield Utd,3 - 1,Tottenham,,Bramall Lane,W,14,12,12,54,43.1,38,36,25,2,0.95,0.66,353,109,30.9,9.29,2.87,0.10,0.32,39,1.03,141,103,.730,13,34.2,16,11,11,59,52.2,38,56,39,3,1.47,1.03,439,155,35.3,11.55,4.08,0.12,0.34,47,1.24,172,130,.756,8,21.1,36,3240,38,3420,2,3,0.05,0.08,38,3345,2,4,0.05,0.11,38,3242,0,1,0.00,0.03,36,3187,2,0,0.06,0.00,6,504,0,0,0.00,0.00,38,3090,1,1,0.03,0.03,13,594,0,0,0.00,0.00,14,943,1,1,0.10,0.10,36,2113,6,0,0.26,0.00,28,1815,2,2,0.10,0.10,21,1807,29,2431,0,0,0.00,0.00,19,1344,0,2,0.00,0.13,33,2700,1,5,0.03,0.17,18,1431,0,0,0.00,0.00,29,2452,2,1,0.07,0.04,28,1492,0,2,0.00,0.12,30,2476,11,10,0.40,0.36,29,2587,18,2,0.63,0.07,14,704,3,1,0.38,0.13,35,2242,4,4,0.16,0.16
2020-07-02,Manchester City,4 - 0,Liverpool,,Etihad Stadium,W,26,3,9,81,66.9,38,100,69,4,2.63,1.82,730,246,33.7,19.21,6.47,0.13,0.38,35,0.92,107,73,.701,17,44.7,32,3,3,99,63.4,38,83,69,1,2.18,1.82,585,222,37.9,15.39,5.84,0.13,0.35,33,0.87,107,75,.701,15,39.5,35,3071,29,2392,1,4,0.04,0.15,15,1097,1,0,0.08,0.00,19,1492,0,2,0.00,0.12,13,793,0,0,0.00,0.00,31,2020,2,1,0.09,0.04,35,2486,3,2,0.11,0.07,35,2791,13,20,0.42,0.64,33,2651,20,1,0.68,0.03,34,2030,14,7,0.62,0.31,23,901,5,2,0.50,0.20,29,2543,38,3420,5,1,0.13,0.03,28,2004,0,0,0.00,0.00,36,3111,2,12,0.06,0.35,38,3175,4,13,0.11,0.37,28,2079,2,3,0.09,0.13,37,2935,4,0,0.12,0.00,30,2238,4,5,0.16,0.20,38,2988,9,8,0.27,0.24,35,2747,18,7,0.59,0.23,34,2876,19,10,0.59,0.31
2020-07-04,Norwich City,0 - 1,Brighton,,Carrow Road,L,5,6,27,21,49.3,38,25,18,3,0.66,0.47,409,124,30.3,10.76,3.26,0.06,0.19,75,1.97,201,129,.647,5,13.2,9,14,15,41,52.2,38,35,24,2,0.92,0.63,456,137,30.0,12.00,3.61,0.07,0.25,54,1.42,164,114,.683,9,23.7,36,3240,36,3240,0,1,0.00,0.03,30,2644,0,0,0.00,0.00,28,2304,1,0,0.04,0.00,7,585,0,0,0.00,0.00,37,2968,1,1,0.03,0.03,10,724,0,0,0.00,0.00,30,2338,1,1,0.04,0.04,26,1384,1,2,0.07,0.13,36,2464,1,7,0.04,0.26,21,647,1,0,0.14,0.00,38,3420,8,588,0,1,0.00,0.15,36,3230,3,3,0.08,0.08,31,2668,3,1,0.10,0.03,34,2880,0,0,0.00,0.00,22,1259,1,0,0.07,0.00,31,2085,2,2,0.09,0.09,35,2829,1,2,0.03,0.06,37,2766,10,3,0.33,0.10,31,2011,5,3,0.22,0.13,24,1258,3,1,0.21,0.07
2020-07-04,Leicester City,3 - 0,Crystal Palace,,King Power Stadium,W,18,8,12,62,57.6,38,65,48,3,1.71,1.26,533,181,34.0,14.03,4.76,0.11,0.33,41,1.08,126,95,.738,13,34.2,11,10,17,43,44.5,38,29,20,2,0.76,0.53,372,116,31.2,9.79,3.05,0.07,0.22,50,1.32,169,120,.704,10,26.3,38,3420,13,1012,0,1,0.00,0.09,27,2373,3,3,0.11,0.11,34,3036,1,1,0.03,0.03,38,3383,1,1,0.03,0.03,37,2828,3,6,0.10,0.19,20,867,0,3,0.00,0.31,33,2004,8,4,0.36,0.18,32,2674,2,1,0.07,0.03,35,3033,23,5,0.68,0.15,20,960,5,3,0.47,0.28,35,3150,29,2382,0,0,0.00,0.00,29,2507,3,2,0.11,0.07,14,931,0,0,0.00,0.00,25,2167,0,1,0.00,0.04,17,769,0,0,0.00,0.00,31,2513,3,1,0.11,0.04,38,3280,4,3,0.11,0.08,37,3090,0,3,0.00,0.09,37,3148,9,2,0.26,0.06,24,1261,2,1,0.14,0.07
